,city,category,sale.dollars,sale.volume,high.school,bachelor,unemployment,income,Average Income,population,Sale Per Person,Volume Sale Per Person,pop.white,pop.black,pop.indian,pop.asian,pop.hawai,pop.other,pop.multi,income_per_capita,prop_white,prop_black
1858,Anthon,Distilled Spirits,385,18,90.7,17.6,3.3,26858,40.08656716,670,0.574626866,0.026865672,645,0,2,9,0,0,14,40.08656716,96.26865672,0
1859,Glenwood,Misc,22566,1466,91,23.9,3,26369,5.038983375,5233,4.312249188,0.280145232,5055,68,66,0,0,0,44,5.038983375,96.59850946,1.299445825
1860,Glenwood,Whisky,129846,9185,91,23.9,3,26369,5.038983375,5233,24.81291802,1.755207338,5055,68,66,0,0,0,44,5.038983375,96.59850946,1.299445825
1861,Glenwood,Gin,8895,779,91,23.9,3,26369,5.038983375,5233,1.699789796,0.148862985,5055,68,66,0,0,0,44,5.038983375,96.59850946,1.299445825
1862,Glenwood,Vodka,74605,7532,91,23.9,3,26369,5.038983375,5233,14.25664055,1.439327346,5055,68,66,0,0,0,44,5.038983375,96.59850946,1.299445825
1863,Glenwood,Rum,52044,3623,91,23.9,3,26369,5.038983375,5233,9.945346837,0.692337092,5055,68,66,0,0,0,44,5.038983375,96.59850946,1.299445825
1864,Glenwood,Brandy,4026,320,91,23.9,3,26369,5.038983375,5233,0.769348366,0.061150392,5055,68,66,0,0,0,44,5.038983375,96.59850946,1.299445825
1865,Glenwood,Tequila,11693,863,91,23.9,3,26369,5.038983375,5233,2.234473533,0.164914963,5055,68,66,0,0,0,44,5.038983375,96.59850946,1.299445825
1866,Glenwood,Schnapps,10530,976,91,23.9,3,26369,5.038983375,5233,2.012230078,0.186508695,5055,68,66,0,0,0,44,5.038983375,96.59850946,1.299445825
1867,Glenwood,Distilled Spirits,596,28,91,23.9,3,26369,5.038983375,5233,0.113892605,0.005350659,5055,68,66,0,0,0,44,5.038983375,96.59850946,1.299445825
1868,Glenwood,Amaretto,565,72,91,23.9,3,26369,5.038983375,5233,0.10796866,0.013758838,5055,68,66,0,0,0,44,5.038983375,96.59850946,1.299445825
1869,Tipton,Misc,25401,1800,91.9,15.2,6.8,31250,9.762574196,3201,7.935332709,0.562324274,3065,35,5,96,0,0,0,9.762574196,95.75132771,1.09340831
1870,Tipton,Whisky,134198,10299,91.9,15.2,6.8,31250,9.762574196,3201,41.92377382,3.217432052,3065,35,5,96,0,0,0,9.762574196,95.75132771,1.09340831
1871,Tipton,Vodka,56194,5756,91.9,15.2,6.8,31250,9.762574196,3201,17.55513902,1.798188066,3065,35,5,96,0,0,0,9.762574196,95.75132771,1.09340831
1872,Tipton,Rum,38827,2723,91.9,15.2,6.8,31250,9.762574196,3201,12.12964699,0.850671665,3065,35,5,96,0,0,0,9.762574196,95.75132771,1.09340831
1873,Tipton,Brandy,6249,548,91.9,15.2,6.8,31250,9.762574196,3201,1.952202437,0.171196501,3065,35,5,96,0,0,0,9.762574196,95.75132771,1.09340831
1874,Tipton,Gin,9735,995,91.9,15.2,6.8,31250,9.762574196,3201,3.041237113,0.310840362,3065,35,5,96,0,0,0,9.762574196,95.75132771,1.09340831
1875,Tipton,Tequila,8706,621,91.9,15.2,6.8,31250,9.762574196,3201,2.71977507,0.194001874,3065,35,5,96,0,0,0,9.762574196,95.75132771,1.09340831
1876,Tipton,Amaretto,928,105,91.9,15.2,6.8,31250,9.762574196,3201,0.289909403,0.032802249,3065,35,5,96,0,0,0,9.762574196,95.75132771,1.09340831
1877,Tipton,Schnapps,17810,1350,91.9,15.2,6.8,31250,9.762574196,3201,5.563886286,0.421743205,3065,35,5,96,0,0,0,9.762574196,95.75132771,1.09340831
1878,Tipton,Distilled Spirits,1351,102,91.9,15.2,6.8,31250,9.762574196,3201,0.422055608,0.031865042,3065,35,5,96,0,0,0,9.762574196,95.75132771,1.09340831
1879,Conrad,Misc,2725,161,93.5,23.5,4.8,36484,34.00186393,1073,2.539608574,0.150046598,1070,0,0,3,0,0,0,34.00186393,99.72041007,0
1880,Conrad,Whisky,25225,1857,93.5,23.5,4.8,36484,34.00186393,1073,23.50885368,1.730661696,1070,0,0,3,0,0,0,34.00186393,99.72041007,0
1881,Conrad,Gin,402,23,93.5,23.5,4.8,36484,34.00186393,1073,0.374650513,0.021435228,1070,0,0,3,0,0,0,34.00186393,99.72041007,0
1882,Conrad,Vodka,14401,1555,93.5,23.5,4.8,36484,34.00186393,1073,13.42124884,1.449207829,1070,0,0,3,0,0,0,34.00186393,99.72041007,0
1883,Conrad,Rum,6071,439,93.5,23.5,4.8,36484,34.00186393,1073,5.657968313,0.409133271,1070,0,0,3,0,0,0,34.00186393,99.72041007,0
1884,Conrad,Brandy,498,41,93.5,23.5,4.8,36484,34.00186393,1073,0.464119292,0.038210624,1070,0,0,3,0,0,0,34.00186393,99.72041007,0
1885,Conrad,Tequila,822,63,93.5,23.5,4.8,36484,34.00186393,1073,0.766076421,0.058713886,1070,0,0,3,0,0,0,34.00186393,99.72041007,0
1886,Conrad,Schnapps,574,45,93.5,23.5,4.8,36484,34.00186393,1073,0.534948742,0.04193849,1070,0,0,3,0,0,0,34.00186393,99.72041007,0
1887,Conrad,Amaretto,78,11,93.5,23.5,4.8,36484,34.00186393,1073,0.072693383,0.010251631,1070,0,0,3,0,0,0,34.00186393,99.72041007,0
1888,Conrad,Distilled Spirits,544,22,93.5,23.5,4.8,36484,34.00186393,1073,0.506989748,0.020503262,1070,0,0,3,0,0,0,34.00186393,99.72041007,0
1889,Gladbrook,Whisky,12432,983,95.6,18.2,6,35000,39.503386,886,14.03160271,1.109480813,859,21,4,0,0,0,2,39.503386,96.95259594,2.37020316
1890,Gladbrook,Gin,446,43,95.6,18.2,6,35000,39.503386,886,0.503386005,0.048532731,859,21,4,0,0,0,2,39.503386,96.95259594,2.37020316
1891,Gladbrook,Vodka,11009,1395,95.6,18.2,6,35000,39.503386,886,12.4255079,1.574492099,859,21,4,0,0,0,2,39.503386,96.95259594,2.37020316
1892,Gladbrook,Misc,1659,130,95.6,18.2,6,35000,39.503386,886,1.872460497,0.146726862,859,21,4,0,0,0,2,39.503386,96.95259594,2.37020316
1893,Gladbrook,Rum,4922,395,95.6,18.2,6,35000,39.503386,886,5.55530474,0.445823928,859,21,4,0,0,0,2,39.503386,96.95259594,2.37020316
1894,Gladbrook,Brandy,1033,96,95.6,18.2,6,35000,39.503386,886,1.165914221,0.108352144,859,21,4,0,0,0,2,39.503386,96.95259594,2.37020316
1895,Gladbrook,Tequila,431,34,95.6,18.2,6,35000,39.503386,886,0.486455982,0.038374718,859,21,4,0,0,0,2,39.503386,96.95259594,2.37020316
1896,Gladbrook,Schnapps,1784,157,95.6,18.2,6,35000,39.503386,886,2.013544018,0.177200903,859,21,4,0,0,0,2,39.503386,96.95259594,2.37020316
1897,Gladbrook,Amaretto,69,10,95.6,18.2,6,35000,39.503386,886,0.077878104,0.011286682,859,21,4,0,0,0,2,39.503386,96.95259594,2.37020316
1898,Gladbrook,Distilled Spirits,75,4,95.6,18.2,6,35000,39.503386,886,0.084650113,0.004514673,859,21,4,0,0,0,2,39.503386,96.95259594,2.37020316
1899,Belle Plaine,Misc,20348,1060,87.1,15.2,5.4,27043,10.55542545,2562,7.942232631,0.413739266,2523,0,0,7,0,0,32,10.55542545,98.47775176,0
1900,Belle Plaine,Vodka,49573,5080,87.1,15.2,5.4,27043,10.55542545,2562,19.34933646,1.982825917,2523,0,0,7,0,0,32,10.55542545,98.47775176,0
1901,Belle Plaine,Whisky,104337,6994,87.1,15.2,5.4,27043,10.55542545,2562,40.72482436,2.729898517,2523,0,0,7,0,0,32,10.55542545,98.47775176,0
1902,Belle Plaine,Rum,33984,2298,87.1,15.2,5.4,27043,10.55542545,2562,13.264637,0.896955504,2523,0,0,7,0,0,32,10.55542545,98.47775176,0
1903,Belle Plaine,Tequila,11244,746,87.1,15.2,5.4,27043,10.55542545,2562,4.388758782,0.291178767,2523,0,0,7,0,0,32,10.55542545,98.47775176,0
1904,Belle Plaine,Distilled Spirits,1485,75,87.1,15.2,5.4,27043,10.55542545,2562,0.579625293,0.029274005,2523,0,0,7,0,0,32,10.55542545,98.47775176,0
1905,Belle Plaine,Gin,2136,180,87.1,15.2,5.4,27043,10.55542545,2562,0.833723653,0.070257611,2523,0,0,7,0,0,32,10.55542545,98.47775176,0
1906,Belle Plaine,Brandy,12837,1149,87.1,15.2,5.4,27043,10.55542545,2562,5.010538642,0.448477752,2523,0,0,7,0,0,32,10.55542545,98.47775176,0
1907,Belle Plaine,Amaretto,1312,89,87.1,15.2,5.4,27043,10.55542545,2562,0.512099922,0.034738486,2523,0,0,7,0,0,32,10.55542545,98.47775176,0
1908,Belle Plaine,Schnapps,23953,1942,87.1,15.2,5.4,27043,10.55542545,2562,9.349336456,0.758001561,2523,0,0,7,0,0,32,10.55542545,98.47775176,0
1909,Colesburg,Whisky,4971,417,86.4,11.9,5.4,31394,67.95238095,462,10.75974026,0.902597403,456,0,0,0,0,0,6,67.95238095,98.7012987,0
1910,Colesburg,Gin,49,4,86.4,11.9,5.4,31394,67.95238095,462,0.106060606,0.008658009,456,0,0,0,0,0,6,67.95238095,98.7012987,0
1911,Colesburg,Vodka,843,112,86.4,11.9,5.4,31394,67.95238095,462,1.824675325,0.242424242,456,0,0,0,0,0,6,67.95238095,98.7012987,0
1912,Colesburg,Misc,421,31,86.4,11.9,5.4,31394,67.95238095,462,0.911255411,0.067099567,456,0,0,0,0,0,6,67.95238095,98.7012987,0
1913,Colesburg,Rum,3263,247,86.4,11.9,5.4,31394,67.95238095,462,7.062770563,0.534632035,456,0,0,0,0,0,6,67.95238095,98.7012987,0
1914,Colesburg,Brandy,233,25,86.4,11.9,5.4,31394,67.95238095,462,0.504329004,0.054112554,456,0,0,0,0,0,6,67.95238095,98.7012987,0
1915,Colesburg,Tequila,88,6,86.4,11.9,5.4,31394,67.95238095,462,0.19047619,0.012987013,456,0,0,0,0,0,6,67.95238095,98.7012987,0
1916,Colesburg,Schnapps,1877,141,86.4,11.9,5.4,31394,67.95238095,462,4.062770563,0.305194805,456,0,0,0,0,0,6,67.95238095,98.7012987,0
1917,Colesburg,Amaretto,32,5,86.4,11.9,5.4,31394,67.95238095,462,0.069264069,0.010822511,456,0,0,0,0,0,6,67.95238095,98.7012987,0
1918,Lake Park,Whisky,13013,1080,94.6,18.8,6.5,30260,25.8411614,1171,11.11272417,0.922288642,1158,0,0,2,0,1,10,25.8411614,98.88983775,0
1919,Lake Park,Gin,367,47,94.6,18.8,6.5,30260,25.8411614,1171,0.313407344,0.040136635,1158,0,0,2,0,1,10,25.8411614,98.88983775,0
1920,Lake Park,Vodka,6635,808,94.6,18.8,6.5,30260,25.8411614,1171,5.666097353,0.69000854,1158,0,0,2,0,1,10,25.8411614,98.88983775,0
1921,Lake Park,Rum,5660,377,94.6,18.8,6.5,30260,25.8411614,1171,4.833475662,0.321947054,1158,0,0,2,0,1,10,25.8411614,98.88983775,0
1922,Lake Park,Brandy,449,42,94.6,18.8,6.5,30260,25.8411614,1171,0.383432963,0.035866781,1158,0,0,2,0,1,10,25.8411614,98.88983775,0
1923,Lake Park,Misc,2806,142,94.6,18.8,6.5,30260,25.8411614,1171,2.396242528,0.121263877,1158,0,0,2,0,1,10,25.8411614,98.88983775,0
1924,Lake Park,Tequila,792,63,94.6,18.8,6.5,30260,25.8411614,1171,0.676345004,0.053800171,1158,0,0,2,0,1,10,25.8411614,98.88983775,0
1925,Lake Park,Schnapps,767,60,94.6,18.8,6.5,30260,25.8411614,1171,0.65499573,0.051238258,1158,0,0,2,0,1,10,25.8411614,98.88983775,0
1926,Lake Park,Amaretto,23,4,94.6,18.8,6.5,30260,25.8411614,1171,0.019641332,0.003415884,1158,0,0,2,0,1,10,25.8411614,98.88983775,0
1937,Postville,Whisky,12216,1003,67.6,12.4,5.4,25229,11.06049978,2281,5.355545813,0.439719421,1954,172,27,17,0,41,70,11.06049978,85.66418238,7.540552389
1938,Postville,Gin,706,70,67.6,12.4,5.4,25229,11.06049978,2281,0.309513371,0.030688295,1954,172,27,17,0,41,70,11.06049978,85.66418238,7.540552389
1939,Postville,Vodka,7535,864,67.6,12.4,5.4,25229,11.06049978,2281,3.303375712,0.378781236,1954,172,27,17,0,41,70,11.06049978,85.66418238,7.540552389
1940,Postville,Misc,2302,174,67.6,12.4,5.4,25229,11.06049978,2281,1.009206488,0.076282332,1954,172,27,17,0,41,70,11.06049978,85.66418238,7.540552389
1941,Postville,Rum,4660,336,67.6,12.4,5.4,25229,11.06049978,2281,2.042963612,0.147303814,1954,172,27,17,0,41,70,11.06049978,85.66418238,7.540552389
1942,Postville,Brandy,2444,166,67.6,12.4,5.4,25229,11.06049978,2281,1.071459886,0.072775099,1954,172,27,17,0,41,70,11.06049978,85.66418238,7.540552389
1943,Postville,Tequila,1670,124,67.6,12.4,5.4,25229,11.06049978,2281,0.732135028,0.054362122,1954,172,27,17,0,41,70,11.06049978,85.66418238,7.540552389
1944,Postville,Amaretto,118,9,67.6,12.4,5.4,25229,11.06049978,2281,0.051731697,0.003945638,1954,172,27,17,0,41,70,11.06049978,85.66418238,7.540552389
1945,Postville,Schnapps,2611,268,67.6,12.4,5.4,25229,11.06049978,2281,1.144673389,0.117492328,1954,172,27,17,0,41,70,11.06049978,85.66418238,7.540552389
1946,Sergeant Bluff,Whisky,78735,5405,94.1,40.8,1.5,33036,7.509888611,4399,17.898386,1.228688338,4019,2,10,130,0,0,238,7.509888611,91.36167311,0.045464878
1947,Sergeant Bluff,Gin,2319,203,94.1,40.8,1.5,33036,7.509888611,4399,0.527165265,0.046146852,4019,2,10,130,0,0,238,7.509888611,91.36167311,0.045464878
1948,Sergeant Bluff,Vodka,43068,4324,94.1,40.8,1.5,33036,7.509888611,4399,9.790406911,0.982950671,4019,2,10,130,0,0,238,7.509888611,91.36167311,0.045464878
1949,Sergeant Bluff,Misc,11906,742,94.1,40.8,1.5,33036,7.509888611,4399,2.70652421,0.168674699,4019,2,10,130,0,0,238,7.509888611,91.36167311,0.045464878
1950,Sergeant Bluff,Rum,26532,1927,94.1,40.8,1.5,33036,7.509888611,4399,6.031370766,0.438054103,4019,2,10,130,0,0,238,7.509888611,91.36167311,0.045464878
1951,Sergeant Bluff,Brandy,5498,359,94.1,40.8,1.5,33036,7.509888611,4399,1.249829507,0.081609457,4019,2,10,130,0,0,238,7.509888611,91.36167311,0.045464878
1952,Sergeant Bluff,Schnapps,5412,374,94.1,40.8,1.5,33036,7.509888611,4399,1.230279609,0.085019323,4019,2,10,130,0,0,238,7.509888611,91.36167311,0.045464878
1953,Sergeant Bluff,Tequila,13562,829,94.1,40.8,1.5,33036,7.509888611,4399,3.082973403,0.188451921,4019,2,10,130,0,0,238,7.509888611,91.36167311,0.045464878
1954,Wellman,Misc,7463,469,92.4,17.2,1.1,33606,24.61978022,1365,5.467399267,0.343589744,1285,20,0,8,0,5,47,24.61978022,94.13919414,1.465201465
1955,Wellman,Vodka,19402,1753,92.4,17.2,1.1,33606,24.61978022,1365,14.21391941,1.284249084,1285,20,0,8,0,5,47,24.61978022,94.13919414,1.465201465
1956,Wellman,Whisky,35543,2606,92.4,17.2,1.1,33606,24.61978022,1365,26.03882784,1.909157509,1285,20,0,8,0,5,47,24.61978022,94.13919414,1.465201465
1957,Wellman,Rum,13893,946,92.4,17.2,1.1,33606,24.61978022,1365,10.17802198,0.693040293,1285,20,0,8,0,5,47,24.61978022,94.13919414,1.465201465
1958,Wellman,Tequila,2338,144,92.4,17.2,1.1,33606,24.61978022,1365,1.712820513,0.105494505,1285,20,0,8,0,5,47,24.61978022,94.13919414,1.465201465
1959,Wellman,Distilled Spirits,557,28,92.4,17.2,1.1,33606,24.61978022,1365,0.408058608,0.020512821,1285,20,0,8,0,5,47,24.61978022,94.13919414,1.465201465
1960,Wellman,Gin,1943,169,92.4,17.2,1.1,33606,24.61978022,1365,1.423443223,0.123809524,1285,20,0,8,0,5,47,24.61978022,94.13919414,1.465201465
1961,Wellman,Brandy,568,54,92.4,17.2,1.1,33606,24.61978022,1365,0.416117216,0.03956044,1285,20,0,8,0,5,47,24.61978022,94.13919414,1.465201465
1962,Wellman,Amaretto,213,21,92.4,17.2,1.1,33606,24.61978022,1365,0.156043956,0.015384615,1285,20,0,8,0,5,47,24.61978022,94.13919414,1.465201465
1963,Wellman,Schnapps,3054,284,92.4,17.2,1.1,33606,24.61978022,1365,2.237362637,0.208058608,1285,20,0,8,0,5,47,24.61978022,94.13919414,1.465201465
1964,Kellogg,Whisky,15835,966,90.7,6.5,5.9,28693,36.92792793,777,20.37966538,1.243243243,760,0,0,7,0,2,8,36.92792793,97.81209781,0
1965,Kellogg,Misc,1489,69,90.7,6.5,5.9,28693,36.92792793,777,1.916344916,0.088803089,760,0,0,7,0,2,8,36.92792793,97.81209781,0
1966,Kellogg,Rum,3746,242,90.7,6.5,5.9,28693,36.92792793,777,4.821106821,0.311454311,760,0,0,7,0,2,8,36.92792793,97.81209781,0
1967,Kellogg,Brandy,1458,102,90.7,6.5,5.9,28693,36.92792793,777,1.876447876,0.131274131,760,0,0,7,0,2,8,36.92792793,97.81209781,0
1968,Kellogg,Tequila,714,29,90.7,6.5,5.9,28693,36.92792793,777,0.918918919,0.037323037,760,0,0,7,0,2,8,36.92792793,97.81209781,0
1969,Kellogg,Gin,139,11,90.7,6.5,5.9,28693,36.92792793,777,0.178893179,0.014157014,760,0,0,7,0,2,8,36.92792793,97.81209781,0
1970,Kellogg,Vodka,7825,771,90.7,6.5,5.9,28693,36.92792793,777,10.07078507,0.992277992,760,0,0,7,0,2,8,36.92792793,97.81209781,0
1971,Kellogg,Amaretto,28,3,90.7,6.5,5.9,28693,36.92792793,777,0.036036036,0.003861004,760,0,0,7,0,2,8,36.92792793,97.81209781,0
1972,Kellogg,Schnapps,1336,133,90.7,6.5,5.9,28693,36.92792793,777,1.719433719,0.171171171,760,0,0,7,0,2,8,36.92792793,97.81209781,0
1973,Kellogg,Distilled Spirits,1953,84,90.7,6.5,5.9,28693,36.92792793,777,2.513513514,0.108108108,760,0,0,7,0,2,8,36.92792793,97.81209781,0
1974,Forest City,Misc,35938,2093,92.5,20.5,7.5,24928,6.165718526,4043,8.888943854,0.517684887,3735,67,3,101,0,18,119,6.165718526,92.38189463,1.657185258
1975,Forest City,Tequila,24324,1431,92.5,20.5,7.5,24928,6.165718526,4043,6.016324512,0.35394509,3735,67,3,101,0,18,119,6.165718526,92.38189463,1.657185258
1976,Forest City,Vodka,106437,10496,92.5,20.5,7.5,24928,6.165718526,4043,26.32624289,2.596092011,3735,67,3,101,0,18,119,6.165718526,92.38189463,1.657185258
1977,Forest City,Whisky,192449,14772,92.5,20.5,7.5,24928,6.165718526,4043,47.60054415,3.653722483,3735,67,3,101,0,18,119,6.165718526,92.38189463,1.657185258
1978,Forest City,Brandy,10405,825,92.5,20.5,7.5,24928,6.165718526,4043,2.573583972,0.204056394,3735,67,3,101,0,18,119,6.165718526,92.38189463,1.657185258
1979,Forest City,Rum,110153,8233,92.5,20.5,7.5,24928,6.165718526,4043,27.24536235,2.036359139,3735,67,3,101,0,18,119,6.165718526,92.38189463,1.657185258
1980,Forest City,Distilled Spirits,2799,120,92.5,20.5,7.5,24928,6.165718526,4043,0.692307692,0.02968093,3735,67,3,101,0,18,119,6.165718526,92.38189463,1.657185258
1981,Forest City,Gin,6724,510,92.5,20.5,7.5,24928,6.165718526,4043,1.663121444,0.126143953,3735,67,3,101,0,18,119,6.165718526,92.38189463,1.657185258
1982,Forest City,Amaretto,2841,262,92.5,20.5,7.5,24928,6.165718526,4043,0.702696018,0.064803364,3735,67,3,101,0,18,119,6.165718526,92.38189463,1.657185258
1983,Forest City,Schnapps,24289,1793,92.5,20.5,7.5,24928,6.165718526,4043,6.007667574,0.443482562,3735,67,3,101,0,18,119,6.165718526,92.38189463,1.657185258
1984,Story City,Misc,5862,332,91.5,29.3,3.1,32119,9.383289512,3423,1.712532866,0.096990944,3128,51,75,13,0,11,145,9.383289512,91.38182881,1.489921122
1985,Story City,Whisky,69825,5359,91.5,29.3,3.1,32119,9.383289512,3423,20.39877301,1.565585743,3128,51,75,13,0,11,145,9.383289512,91.38182881,1.489921122
1986,Story City,Gin,2742,242,91.5,29.3,3.1,32119,9.383289512,3423,0.801051709,0.070698218,3128,51,75,13,0,11,145,9.383289512,91.38182881,1.489921122
1987,Story City,Vodka,41281,4725,91.5,29.3,3.1,32119,9.383289512,3423,12.05988899,1.380368098,3128,51,75,13,0,11,145,9.383289512,91.38182881,1.489921122
1988,Story City,Rum,23407,1783,91.5,29.3,3.1,32119,9.383289512,3423,6.838153666,0.52088811,3128,51,75,13,0,11,145,9.383289512,91.38182881,1.489921122
1989,Story City,Brandy,3020,231,91.5,29.3,3.1,32119,9.383289512,3423,0.882267017,0.067484663,3128,51,75,13,0,11,145,9.383289512,91.38182881,1.489921122
1990,Story City,Tequila,7167,421,91.5,29.3,3.1,32119,9.383289512,3423,2.093777388,0.122991528,3128,51,75,13,0,11,145,9.383289512,91.38182881,1.489921122
1991,Story City,Amaretto,328,40,91.5,29.3,3.1,32119,9.383289512,3423,0.095822378,0.011685656,3128,51,75,13,0,11,145,9.383289512,91.38182881,1.489921122
1992,Story City,Schnapps,3520,292,91.5,29.3,3.1,32119,9.383289512,3423,1.028337715,0.085305288,3128,51,75,13,0,11,145,9.383289512,91.38182881,1.489921122
1993,Story City,Distilled Spirits,71,3,91.5,29.3,3.1,32119,9.383289512,3423,0.020742039,0.000876424,3128,51,75,13,0,11,145,9.383289512,91.38182881,1.489921122
1994,Winthrop,Misc,4251,257,95.6,17.7,3.4,35700,39.01639344,915,4.645901639,0.280874317,861,0,0,15,0,0,39,39.01639344,94.09836066,0
1995,Winthrop,Rum,12274,937,95.6,17.7,3.4,35700,39.01639344,915,13.41420765,1.024043716,861,0,0,15,0,0,39,39.01639344,94.09836066,0
1996,Winthrop,Whisky,29168,1844,95.6,17.7,3.4,35700,39.01639344,915,31.87759563,2.015300546,861,0,0,15,0,0,39,39.01639344,94.09836066,0
1997,Winthrop,Gin,926,63,95.6,17.7,3.4,35700,39.01639344,915,1.012021858,0.068852459,861,0,0,15,0,0,39,39.01639344,94.09836066,0
1998,Winthrop,Vodka,12920,1240,95.6,17.7,3.4,35700,39.01639344,915,14.12021858,1.355191257,861,0,0,15,0,0,39,39.01639344,94.09836066,0
1999,Winthrop,Brandy,1273,120,95.6,17.7,3.4,35700,39.01639344,915,1.391256831,0.131147541,861,0,0,15,0,0,39,39.01639344,94.09836066,0
2000,Winthrop,Tequila,3599,304,95.6,17.7,3.4,35700,39.01639344,915,3.933333333,0.332240437,861,0,0,15,0,0,39,39.01639344,94.09836066,0
2001,Winthrop,Amaretto,307,20,95.6,17.7,3.4,35700,39.01639344,915,0.335519126,0.021857923,861,0,0,15,0,0,39,39.01639344,94.09836066,0
2002,Winthrop,Schnapps,6125,453,95.6,17.7,3.4,35700,39.01639344,915,6.693989071,0.495081967,861,0,0,15,0,0,39,39.01639344,94.09836066,0
2003,Schleswig,Rum,20963,1294,92,11,7.3,29750,36.91066998,806,26.00868486,1.605459057,730,1,10,16,0,4,45,36.91066998,90.5707196,0.124069479
2004,Schleswig,Whisky,50356,3475,92,11,7.3,29750,36.91066998,806,62.4764268,4.311414392,730,1,10,16,0,4,45,36.91066998,90.5707196,0.124069479
2005,Schleswig,Gin,1035,103,92,11,7.3,29750,36.91066998,806,1.284119107,0.127791563,730,1,10,16,0,4,45,36.91066998,90.5707196,0.124069479
2006,Schleswig,Vodka,10885,842,92,11,7.3,29750,36.91066998,806,13.50496278,1.044665012,730,1,10,16,0,4,45,36.91066998,90.5707196,0.124069479
2007,Schleswig,Misc,7988,498,92,11,7.3,29750,36.91066998,806,9.910669975,0.617866005,730,1,10,16,0,4,45,36.91066998,90.5707196,0.124069479
2008,Schleswig,Brandy,359,39,92,11,7.3,29750,36.91066998,806,0.445409429,0.048387097,730,1,10,16,0,4,45,36.91066998,90.5707196,0.124069479
2009,Schleswig,Tequila,3656,183,92,11,7.3,29750,36.91066998,806,4.535980149,0.227047146,730,1,10,16,0,4,45,36.91066998,90.5707196,0.124069479
2010,Schleswig,Amaretto,378,46,92,11,7.3,29750,36.91066998,806,0.46898263,0.05707196,730,1,10,16,0,4,45,36.91066998,90.5707196,0.124069479
2011,Schleswig,Schnapps,7161,554,92,11,7.3,29750,36.91066998,806,8.884615385,0.687344913,730,1,10,16,0,4,45,36.91066998,90.5707196,0.124069479
2012,Schleswig,Distilled Spirits,3,0,92,11,7.3,29750,36.91066998,806,0.003722084,0,730,1,10,16,0,4,45,36.91066998,90.5707196,0.124069479
2013,Floyd,Misc,13631,630,85.6,9.9,4,25893,70.93972603,365,37.34520548,1.726027397,352,0,0,4,2,0,7,70.93972603,96.43835616,0
2014,Floyd,Rum,18520,1138,85.6,9.9,4,25893,70.93972603,365,50.73972603,3.117808219,352,0,0,4,2,0,7,70.93972603,96.43835616,0
2015,Floyd,Vodka,20507,1799,85.6,9.9,4,25893,70.93972603,365,56.18356164,4.928767123,352,0,0,4,2,0,7,70.93972603,96.43835616,0
2016,Floyd,Whisky,60854,3904,85.6,9.9,4,25893,70.93972603,365,166.7232877,10.69589041,352,0,0,4,2,0,7,70.93972603,96.43835616,0
2017,Floyd,Gin,1453,91,85.6,9.9,4,25893,70.93972603,365,3.980821918,0.249315068,352,0,0,4,2,0,7,70.93972603,96.43835616,0
2018,Floyd,Brandy,2197,144,85.6,9.9,4,25893,70.93972603,365,6.019178082,0.394520548,352,0,0,4,2,0,7,70.93972603,96.43835616,0
2019,Floyd,Tequila,4220,192,85.6,9.9,4,25893,70.93972603,365,11.56164384,0.526027397,352,0,0,4,2,0,7,70.93972603,96.43835616,0
2020,Floyd,Amaretto,492,57,85.6,9.9,4,25893,70.93972603,365,1.347945205,0.156164384,352,0,0,4,2,0,7,70.93972603,96.43835616,0
2021,Floyd,Schnapps,12557,935,85.6,9.9,4,25893,70.93972603,365,34.40273973,2.561643836,352,0,0,4,2,0,7,70.93972603,96.43835616,0
2022,Floyd,Distilled Spirits,1937,87,85.6,9.9,4,25893,70.93972603,365,5.306849315,0.238356164,352,0,0,4,2,0,7,70.93972603,96.43835616,0
2023,Cambridge,Rum,4193,340,93.3,26.1,4.7,38355,44.96483001,853,4.915592028,0.3985932,838,6,2,2,0,0,5,44.96483001,98.24150059,0.703399766
2024,Cambridge,Whisky,10213,731,93.3,26.1,4.7,38355,44.96483001,853,11.97303634,0.856975381,838,6,2,2,0,0,5,44.96483001,98.24150059,0.703399766
